student_id,subject_id,mark
37729,773,7
39200,529,15
38437,761,56
85551,348,64
13920,401,26
50117,438,54
63944,69,17
10751,974,32
22890,596,23
57026,518,76
91897,643,30
39249,700,14
64293,302,31
88271,824,98
37330,376,35
42602,542,93
29166,480,48
94158,444,38
86270,403,45
85108,796,29
58005,866,99
64920,213,4
25513,439,25
62112,199,12
66371,815,8
79704,731,62
89712,687,65
94184,91,3
82116,475,25
44468,989,25
29457,847,0
73142,17,82
33723,161,33
9711,987,28
31757,93,35
82029,127,36
58705,132,78
55326,164,13
35385,489,83
17722,174,95
59565,266,18
96040,774,19
39471,647,98
74538,636,39
52487,909,40
33983,849,73
21378,695,11
67195,313,20
69698,131,70
65246,242,18
64840,164,20
74022,831,79
32634,543,89
95885,173,13
61559,950,73
25623,643,76
79867,504,75
61843,482,5
28146,283,5
49135,829,6
54039,153,46
34143,582,42
65521,693,11
7410,796,94
77814,41,55
49881,721,57
95209,54,36
90985,148,48
56578,167,10
92601,458,77
30776,497,47
35923,806,70
79487,34,52
8074,563,53
68938,3,55
97432,578,92
56060,560,70
10530,438,46
15571,393,66
89729,176,47
50268,198,91
80280,577,31
59049,972,33
76385,465,19
49659,389,52
67782,907,59
51514,988,24
54340,366,75
66872,869,3
32222,966,14
81264,620,55
1952,883,64
73020,112,68
96427,3,24
15961,96,36
20844,716,91
78471,248,79
14817,909,93
93457,137,44
25073,933,54
99621,624,82
51819,145,90
17936,613,74
79018,566,22
62892,513,74
8315,448,0
54439,952,95
24935,74,16
99462,903,68
62107,882,43
39260,797,56
68767,341,17
72865,16,18
18215,595,96
12737,219,2
17031,635,16
84931,487,13
90014,298,98
29407,922,45
83464,615,45
28848,297,17
35341,992,99
53597,289,33
1263,68,26
82197,949,98
82488,31,4
99727,359,73
83788,135,74
53871,95,81
27441,765,88
33837,114,55
89739,885,42
61655,135,22
48856,882,29
15530,781,22
31095,951,31
15587,264,87
45883,475,87
61913,154,54
63565,259,17
72305,770,40
149,898,50
36473,936,52
36624,690,80
56097,116,6
58024,57,91
43860,588,77
66060,11,89
42566,863,23
93926,743,33
78522,358,95
49827,718,47
29396,257,27
85974,374,42
94894,465,45
31168,344,41
29896,563,24
10874,48,47
51592,712,87
97817,139,66
57008,621,59
74307,9,73
31096,843,63
76991,324,78
5028,65,16
83050,196,55
58119,83,45
93575,377,49
22920,737,87
44195,786,84
49997,156,59
70214,239,77
67961,940,73
14331,469,70
64153,975,77
19371,45,88
64883,321,15
29640,896,68
72824,194,12
36958,6,13
29068,525,0
13718,614,73
8194,812,28
48544,890,46
41332,113,37
81006,960,59
30573,185,85
22962,122,63
54410,604,46
86433,509,11
40591,674,81
44207,618,46
56922,28,24
69680,382,75
39743,759,85
74220,184,52
87678,768,59
81616,185,15
90040,170,89
45826,533,14
86674,573,69
88296,811,7
2042,795,64
80651,783,71
90091,923,42
45701,471,26
88839,360,8
59187,97,91
30037,221,52
91005,273,72
818,36,88
37747,124,68
87255,586,67
83779,947,53
71379,94,5
69502,892,75
69433,430,90
585,99,44
55387,770,66
39495,662,28
16950,748,7
63777,770,90
33878,777,23
55673,871,79
42527,941,82
36983,498,4
21756,408,46
82816,480,36
71838,910,58
32752,607,46
29160,211,29
50975,90,87
90030,943,19
71275,917,65
19875,823,63
48108,65,27
7980,56,72
44329,986,19
46095,689,38
35226,728,18
57403,731,31
94572,346,57
28180,335,6
92171,427,30
33227,300,75
26691,6,84
88523,653,63
50655,272,88
1923,305,1
83575,820,70
52445,173,75
61827,981,60
70924,852,24
35625,146,0
35444,653,75
39289,144,23
92926,456,84
49621,698,9
67764,303,84
29581,641,33
73873,461,62
53989,749,66
68745,351,69
4385,414,75
48616,739,65
27941,853,52
48923,876,7
8531,380,97
21239,825,7
8142,316,13
30664,69,52
50993,895,51
46055,605,98
6267,42,44
18995,515,69
36047,757,4
81450,824,78
36015,420,57
24614,359,48
41425,714,67
58610,372,21
39101,975,89
24644,591,22
19260,674,86
45888,447,43
88098,570,68
61361,456,78
26413,257,53
77173,886,49
27519,151,40
10497,746,93
39961,691,82
5455,215,62
45313,769,53
85293,141,95
32193,912,98
68910,676,67
87339,958,93
40641,329,83
44741,504,47
61764,96,18
11520,446,73
46800,767,62
37592,666,94
22713,844,91
92732,124,30
21317,859,89
80904,599,47
53476,147,81
52832,71,85
37534,550,73
464,358,58
42146,407,40
48870,554,28
61339,23,72
45153,30,3
653,283,2
62328,588,60
66842,19,62
64807,968,63
21110,397,91
24927,825,92
94328,869,25
49743,521,72
81169,659,57
28415,786,87
2085,505,10
80605,246,4
23139,787,94
6845,986,73
93856,453,77
18984,92,64
3894,788,9
78474,582,77
54236,486,55
21692,964,1
32247,881,14
60221,143,86
82751,965,35
68168,462,88
86134,957,13
31894,45,74
53299,720,1
53179,496,69
8648,439,73
56412,320,68
82508,267,76
62132,187,83
13246,796,59
94569,225,73
95941,576,90
23133,827,44
45283,497,73
2681,497,94
48595,826,18
6072,164,40
29832,507,27
53031,415,69
26042,675,11
230,523,45
80163,309,98
5846,955,59
46260,259,99
28092,67,58
65907,329,32
28316,795,99
77833,969,38
29178,438,94
20561,545,88
64572,557,70
44508,929,4
93701,718,51
88796,531,23
72530,802,17
12791,232,92
62046,202,9
41012,465,67
33967,34,13
16302,364,36
77886,514,7
94441,906,54
54628,351,2
64441,940,81
43270,752,55
27342,976,79
25926,61,51
32443,4,45
47312,181,88
37002,412,79
87965,574,35
73320,374,45
29164,819,25
62585,777,20
28160,679,38
66123,657,90
40260,363,23
87652,103,85
3926,775,6
59889,764,2
17907,135,55
14434,71,58
8329,59,29
26742,454,72
17099,482,85
23065,645,61
78966,815,27
47798,7,17
91758,776,72
31529,958,31
85978,528,79
7378,491,21
6334,211,9
30198,603,36
63881,948,63
6549,394,25
62049,395,15
27309,783,48
54744,173,95
63934,368,34
27101,125,74
43401,740,66
64977,679,26
78909,20,55
31660,187,45
63539,529,36
10980,523,52
10201,920,80
3850,77,3
24642,901,53
58060,696,86
82232,177,85
92984,899,28
98993,386,13
46137,601,84
83982,87,33
85440,18,80
84944,116,84
24629,350,32
70830,358,70
41384,748,14
68182,94,15
72917,140,33
52176,736,24
37711,724,39
6491,501,7
96194,952,74
18345,229,9
68265,465,85
61624,472,85
14776,572,19
87438,242,23
44990,368,44
11379,700,75
81004,118,77
42816,126,72
77640,745,27
36139,756,61
51847,186,65
46491,217,23
54106,257,28
18300,949,53
36690,136,48
94180,697,5
96410,262,19
93451,66,45
66804,557,74
7804,871,19
49217,392,95
67864,689,58
77335,233,12
90230,856,41
57253,860,57
40976,293,63
78239,80,68
30817,100,55
67857,453,73
98406,907,47
16088,670,5
79398,791,99
86059,678,54
71234,709,56
15567,108,84
62417,74,48
4206,375,91
95809,998,18
89172,393,83
28054,226,95
60545,865,75
96824,233,79
61997,781,87
71822,732,74
92742,74,51
53130,201,25
93521,604,96
69149,609,99
51855,163,48
16539,401,95
70990,635,72
94051,846,95
59953,923,30
22791,843,20
76835,310,62
98999,884,48
65303,691,14
89708,676,25
26400,996,87
23759,806,74
63428,219,82
16013,84,0
80620,81,12
91221,608,89
2378,93,40
19816,381,98
32,634,67
83240,475,26
6193,34,37
45839,943,97
71531,793,17
67338,10,2
4388,685,30
82244,909,76
57456,45,79
11716,805,27
6090,882,1
87501,604,13
91471,160,95
76027,127,70
55111,862,10
40515,119,43
21980,15,7
35667,513,8
15762,91,86
10102,787,67
14328,257,75
31510,576,92
9637,112,66
26130,514,5
26048,917,97
74954,960,79
35911,456,61
57790,103,73
91879,548,80
85907,784,73
2930,128,48
81488,503,36
39210,975,93
1296,294,45
17086,706,96
81104,439,53
33113,198,29
51046,645,17
9890,41,52
83964,767,77
6801,313,37
63404,134,3
23626,757,54
58587,774,2
78702,66,0
44184,871,13
92225,480,1
47086,661,49
22375,384,95
38409,774,97
52814,625,20
86735,700,91
82119,37,67
72708,54,88
94915,557,17
50403,445,64
73300,227,90
60155,360,75
30287,407,81
15361,250,18
64654,462,77
2173,961,57
15730,87,14
17958,405,19
41227,868,59
6373,913,48
98890,779,74
21934,157,87
37780,169,87
89880,461,88
76264,571,85
2903,265,27
86743,988,98
1567,418,29
46468,328,3
48898,733,76
69059,389,91
83053,375,50
96245,490,58
40016,853,9
67368,696,20
38661,608,55
16712,148,59
72317,76,92
47285,571,48
27536,891,12
38405,645,39
18000,510,54
5061,388,6
89249,539,67
87562,14,89
31082,319,21
90908,856,77
86392,342,14
4609,615,45
44518,259,89
23437,71,36
20489,755,45
91037,164,15
15470,998,54
65765,628,47
71711,709,17
61856,154,35
57400,419,11
26194,43,50
35293,565,5
9762,791,49
82734,821,17
47128,121,55
98744,147,16
5759,910,31
12009,236,87
42318,337,43
84104,292,90
31772,815,95
10184,163,25
10153,346,11
5608,363,50
71909,836,45
99971,597,14
19027,472,98
30144,664,10
99362,26,17
8129,17,12
20917,806,89
17839,12,86
7379,309,86
45801,642,3
10943,694,40
59101,284,78
87111,826,18
24708,370,30
59874,654,70
96367,77,99
16964,86,21
90448,250,47
32430,707,97
37831,691,72
69166,548,43
87874,607,25
51771,709,24
30028,255,82
88051,839,50
29247,524,30
90051,997,31
69967,373,42
12880,859,22
8333,883,31
40579,180,9
49556,699,93
42461,991,39
18913,254,83
69099,914,25
33732,65,74
17962,800,40
7146,381,37
2791,319,12
30954,20,38
17276,634,39
83583,121,15
33325,182,90
7815,301,12
11584,646,16
62635,785,11
8687,64,11
4258,284,48
24050,26,80
7081,177,57
62155,405,60
22519,555,85
99864,571,75
92342,156,15
66908,878,67
28652,425,21
74741,243,20
3721,246,90
34237,889,15
15726,810,31
8548,157,60
28712,673,69
90123,561,79
16457,56,2
19242,931,90
44314,164,60
19485,815,80
5884,828,97
53756,376,49
26427,336,40
69896,188,25
67288,766,54
86895,996,18
77227,726,63
5285,692,21
1089,106,33
46394,179,27
95778,342,0
25518,258,18
6936,911,17
42996,565,15
9137,976,79
35381,426,38
3904,447,97
83761,469,18
75490,367,61
96223,432,3
3430,86,5
44472,357,18
154,415,58
47937,957,82
75455,207,56
54321,77,89
86238,585,72
29845,18,19
44186,489,16
24803,888,64
22147,638,87
14031,344,50
71349,734,79
79738,938,84
90313,82,62
22476,631,90
63780,678,47
74937,377,70
74012,18,88
61449,956,19
93702,114,76
36142,841,8
68134,410,69
85411,809,28
9550,923,74
82033,218,39
97446,811,58
52284,569,41
89640,844,92
13236,123,45
89456,757,53
85451,684,16
48150,62,99
94390,814,93
4732,828,39
37868,825,63
88777,523,62
91204,803,36
67382,368,69
87316,517,91
95306,558,95
80323,97,27
43019,412,75
26064,759,22
44789,160,87
53999,694,17
3527,71,20
4189,609,49
54567,92,38
86359,487,98
29573,964,14
4266,386,86
12972,950,55
96375,967,7
37439,129,30
17757,752,92
82867,979,19
66421,802,30
87004,344,6
40694,712,70
40815,943,42
45930,296,60
17893,63,29
74845,589,13
21169,69,0
83487,912,30
32003,793,16
56018,884,29
32029,494,65
27957,699,32
45487,418,24
14878,21,54
61112,79,51
12230,116,45
17678,240,84
98052,596,80
47298,957,3
74066,613,54
14758,524,64
10675,965,63
32962,480,73
84335,331,34
98848,192,52
38941,756,39
18602,205,33
98918,321,4
31413,724,69
18354,323,66
58426,841,87
9539,624,37
43337,645,43
19018,642,37
61043,846,89
85389,789,6
41228,716,56
84919,536,27
55691,826,48
33454,383,27
45619,8,81
15307,2,45
25094,364,81
9462,744,31
20294,543,82
72945,144,42
18769,525,65
27955,467,75
81471,49,56
31466,269,14
3723,51,37
98220,183,82
22491,609,38
64212,490,96
97348,668,39
36109,306,70
54393,414,39
29492,809,72
99440,988,24
118,105,43
14457,982,22
78227,44,37
33613,20,71
60184,121,75
78560,698,55
68260,611,6
39731,509,33
2428,901,86
84705,228,32
37698,993,93
82542,121,17
24219,660,26
18750,929,29
6178,341,58
10736,423,65
61345,597,25
4387,383,91
85147,492,76
40927,244,11
37488,555,71
99571,343,8
89150,482,94
51425,126,42
36759,753,31
762,57,92
23177,601,24
25610,250,97
28049,993,7
8274,333,35
76586,998,54
89317,633,21
29982,719,25
69724,626,47
14302,488,16
88700,291,6
91188,795,57
53386,808,99
85669,125,58
43895,2,26
302,558,12
17978,516,57
53647,735,54
1600,289,80
22306,606,12
10067,768,8
8596,989,92
16193,288,76
82067,957,99
69031,768,5
77131,298,44
25240,139,49
29773,627,90
63110,153,74
5126,623,99
34878,927,68
89928,89,4
49582,449,7
10709,715,79
30648,222,51
88849,768,68
77134,718,83
54836,84,10
82587,473,85
45115,933,24
87540,539,29
41267,893,27
9934,602,72
55519,322,22
34286,537,34
19204,76,11
2034,862,46
97697,333,78
44618,265,82
85867,426,22
59165,562,20
19975,568,42
38409,414,94
41773,287,4
12862,449,49
49586,12,74
91554,750,36
83927,588,46
26425,542,75
84669,148,7
41448,673,37
13367,993,11
2313,774,11
95817,778,12
69253,734,81
33978,528,83
28864,435,52
90462,109,6
38935,4,9
94394,657,81
57601,236,34
53443,744,91
90936,136,33
47199,721,89
78358,137,62
67055,106,76
12559,736,70
46558,412,62
16814,306,61
98408,131,89
16976,366,96
53809,722,43
59232,948,82
91036,205,19
36616,567,53
73941,767,48
39231,284,23
97111,208,95
34858,164,61
17267,229,13
92890,779,23
16598,107,76
35936,62,69
3114,722,28
85829,921,54
33782,898,87
88550,401,82
21823,700,89
92531,962,41
61174,374,11
26503,364,81
89202,132,96
2582,260,80
17782,678,6
45387,670,99
37631,50,66
61582,450,28
72575,772,40
91556,229,88
31374,204,69
14931,985,95
43435,667,90
39242,727,95
51911,79,9
69708,208,33
36714,548,70
51949,875,30
79604,162,8
38498,493,95
89883,663,24
65149,822,56
65691,193,72
63384,786,76
60712,649,9
14319,538,35
59195,518,43
4026,367,52
36367,438,90
89857,987,90
56588,941,71
913,729,47
30456,697,51
43518,504,48
69854,580,78
9343,870,78
15706,259,80
49317,867,5
91624,532,13
88459,214,91
66648,669,29
16108,692,7
75286,878,17
78921,446,2
92299,88,3
74116,460,58
43481,494,65
74614,640,18
40692,699,88
79448,478,59
59404,92,77
84660,766,21
31966,7,50
3344,216,69
99250,710,23
88031,406,82
31206,457,95
70017,391,55
17304,27,48
88562,462,80
28143,275,28
57676,698,66
17799,157,87
71767,735,95
54756,220,79
66403,36,40
30422,2,86
57614,338,52
89404,203,53
60452,820,28
32632,857,20
22318,758,93
12250,295,4
5579,723,53
11192,577,50
40299,481,59
89266,138,61
18035,884,59
22808,943,74
38968,374,16
6436,358,87
54924,860,53
73197,789,28
67184,370,99
35066,581,47
75745,999,83
12406,413,60
64194,467,20
10119,442,26
97383,280,0
54210,749,13
97737,698,84
98088,252,4
76937,613,19
92480,523,14
26918,599,41
83529,229,10
62418,976,76
52134,597,15
77419,108,59
55930,452,77
74543,923,23
1642,652,73
49022,506,95
6727,510,21
68160,119,32
93131,502,2
42950,745,17
38575,566,98
60998,380,54
7385,873,65
48459,317,83
44790,2,28
12732,617,86
92306,330,27
3953,114,75
8571,403,27
22586,273,7
16583,814,27
39372,180,94
62813,636,11
65893,617,84
47064,750,67
77195,680,83
19598,315,63
10559,100,47
13343,272,80
89576,208,10
31510,801,79
49063,670,3
44040,268,6
65699,491,50
20784,307,48
80308,290,43
98469,406,56
7809,911,63
97307,66,34
14586,122,37
4583,421,53
79648,857,82
35857,800,71
23595,504,61
17660,705,80
42704,799,61
66807,844,83
82426,490,63
2790,404,16
82184,425,32
89201,319,89
1434,236,96
70857,350,48
12188,3,57
20141,481,78
39245,373,10
21063,174,44
67519,302,28
54660,556,78
50251,393,69
99987,933,47
82024,917,60
60536,940,74
10104,77,31
49755,665,26
63326,344,70
24586,655,30
95300,648,97
65171,590,3
35061,458,45
45802,316,65
48483,188,52
75692,284,87
18080,452,62
55,134,85
94898,10,3
65374,203,85
53662,847,9
74098,352,95
82187,230,88
25607,147,48
28650,785,42
82963,310,13
50993,349,46
52296,793,2
30179,819,78
2916,642,55
37798,148,60
91711,610,22
91523,133,23
70716,527,39
61808,34,96
34202,216,71
2983,639,87
52506,305,73
32920,743,82
78846,921,56
92660,180,67
50755,109,54
56954,676,55
50538,697,7
42929,983,95
85122,489,82
68431,87,10
75865,390,76
3012,74,41
27707,175,78
43729,993,56
30563,527,85
89111,509,49
39587,666,65
20781,333,56
44398,542,35
88261,840,91
13703,702,81
80482,537,41
64478,434,69
26361,395,88
12201,512,12
77170,902,13
5933,342,99
43251,19,43
89822,426,82
32474,488,71
53099,437,25
65200,735,17
76457,768,11
20718,457,81
22956,1,77
53421,696,20
79037,542,41
29490,541,84
48194,119,27
91752,379,70
8643,157,71
16402,826,13
23511,387,33
36279,3,78
92395,602,52
76637,432,23
89586,203,21
3729,782,7
42421,990,59
77790,533,46
26019,385,5
2970,51,74
65043,403,86
54365,148,36
84292,787,75
48689,692,1
7778,51,87
37623,715,15
67191,304,7
29091,174,23
35751,701,92
7403,977,94
75619,873,86
87687,364,56
69601,748,84
37696,250,2
59042,732,97
51505,728,65
8679,545,22
38766,726,97
45086,477,16
50770,842,22
28764,865,84
99989,613,83
13668,714,48
18291,628,87
78239,422,27
48891,559,19
71876,630,4
83707,529,75
55572,31,90
40981,400,19
5898,854,52
55303,511,40
2678,976,89
83991,800,24
47158,459,67
44358,965,44
48230,891,27
45036,878,79
38639,758,11
28835,969,71
42199,736,51
42441,329,10
32149,271,1
25021,512,65
35740,918,38
57563,378,85
30789,590,58
41991,518,12
74397,181,5
13870,794,39
11746,57,26
47796,104,28
82005,143,35
34899,173,94
19885,970,23
92184,532,49
21912,9,90
80611,698,38
29136,903,61
77602,244,26
96391,527,87
89880,193,24
18126,254,63
56514,433,2
50957,136,64
38225,450,28
19924,212,68
84020,131,89
59137,419,66
97432,574,48
50469,577,87
39257,822,29
5054,6,72
5122,668,89
92769,786,98
39049,671,5
642,841,61
41602,564,55
42933,833,63
28205,480,52
27196,607,76
13264,988,55
62892,687,83
59024,377,72
23442,531,31
76041,54,14
50387,920,36
66195,133,95
7228,940,2
44387,559,18
1721,571,48
45209,444,90
76235,939,22
35801,703,83
46721,630,11
38384,884,24
79494,375,69
12885,362,11
86286,140,65
69325,193,96
11585,70,49
81876,20,89
27345,790,62
55432,821,82
78535,801,8
89457,33,1
57200,188,69
22629,69,86
6034,655,45
61798,313,79
20923,570,97
11067,288,20
1619,448,73
84280,593,25
69336,973,54
90491,328,27
22323,830,12
7936,506,49
74104,48,20
43814,163,56
27776,960,99
41953,984,84
71682,497,59
6935,447,29
17349,978,93
99929,253,52
96375,732,37
22992,787,18
71333,703,7
23077,64,8
76621,853,88
45634,882,59
83652,709,12
83103,408,73
20671,776,53
94963,101,57
50036,488,52
23756,705,78
33622,491,77
28435,716,91
61871,653,41
83048,217,56
84168,292,38
9492,290,12
68964,556,0
17286,453,25
23993,612,12
57005,742,53
84916,61,6
54556,965,11
31143,121,79
50548,178,99
90062,990,21
69103,658,71
47941,210,35
83701,681,70
61072,882,23
53130,672,58
34382,876,11
56145,770,14
1932,875,18
7133,974,49
62295,512,55
10081,183,24
56348,582,89
64970,360,38
69968,168,35
45875,663,72
57952,639,53
45140,629,6
43552,131,84
19239,815,47
64673,505,71
73704,325,12
60337,428,64
67252,949,77
93725,983,49
41710,394,41
68808,357,14
60112,432,44
4359,993,45
12369,970,33
4925,748,10
24774,145,64
64530,375,4
75306,31,2
5730,630,86
59624,468,13
64367,42,71
15550,835,66
87641,215,6
67158,743,87
99849,633,8
59199,924,84
52963,792,33
84871,43,34
66038,657,33
8876,971,56
84474,576,85
80765,82,25
18337,214,7
22780,33,8
97314,902,50
4711,120,94
42944,133,78
33262,803,12
28637,601,69
5691,498,50
58035,905,64
21922,96,88
6595,916,38
90604,379,84
61754,497,71
36604,946,54
30097,541,71
90575,955,18
23687,41,44
57238,207,38
19588,685,71
49886,323,38
86158,877,1
43522,131,73
3502,51,28
16709,835,9
76225,340,6
39280,516,78
59480,625,71
40865,179,64
31208,859,52
18464,221,66
34613,295,10
85010,488,92
10595,171,80
68153,854,66
1943,401,94
68555,233,14
99527,679,90
11815,874,60
97856,683,22
70556,576,60
55461,814,38
94198,872,72
24196,274,41
95422,223,71
9982,740,95
69932,8,22
96213,80,71
53330,505,31
54742,472,69
13111,167,25
22341,530,56
24675,867,46
72557,148,67
70696,412,82
19192,773,96
80432,378,91
90445,971,45
26784,626,86
6858,50,49
83796,470,18
59494,76,1
18738,424,65
46818,233,27
23157,552,33
52234,550,25
52156,760,54
51212,170,55
78679,160,71
99057,597,66
50006,197,36
63146,256,96
8015,632,39
63446,768,11
49647,572,10
68546,353,63
93171,717,36
34054,308,50
98589,669,91
39404,435,36
2489,590,75
15358,271,86
63910,976,58
25228,890,15
62316,753,64
4394,940,6
86946,434,52
78098,273,22
32771,192,68
38317,962,34
57249,645,26
37133,45,1
96578,226,70
46850,709,76
38636,42,56
74532,587,66
46521,46,60
4564,959,91
58154,751,36
42791,961,58
48051,676,63
1296,607,62
78292,579,74
67515,818,23
59317,160,66
13508,740,71
48349,740,52
22283,338,35
29480,613,73
68769,620,68
58453,4,64
22741,792,7
75408,779,41
78020,167,84
99218,647,81
1387,885,29
77838,841,4
87776,687,43
36012,143,32
34079,400,87
93367,164,89
15655,671,17
522,801,8
91319,356,32
92986,317,89
53225,576,52
34185,409,32
95343,846,57
80536,897,56
28241,85,47
73306,354,90
48610,617,27
68940,321,47
80752,213,79
37925,423,52
11175,561,79
90510,784,61
97876,931,7
92176,88,58
9028,259,10
89353,920,32
35311,559,45
83398,313,4
20533,212,10
71753,129,60
94108,531,32
46627,245,10
